listing_id,name,city,state,website,email,source,phone
3a4c54a6-80d7-4e67-8915-bd1d07ebb3e1,Integrity Way,Delray Beach,FL,https://transformationstreatment.com,chrish@transformationstreatment.com,fltx-directory,561-819-0620
50115836-69ea-44ab-a82e-3ccdc80bfa9b,Journey of Healing and Recovery,Delray Beach,FL,,acarli372@gmail.com,fltx-directory,561-880-7663
6585e447-1931-412d-9d1a-83548874496e,Liberation House,Delray Beach,FL,,melvin@liberation-house.com,fltx-directory,561-901-5525
6e15c400-2eec-4154-ae90-a67759c4a58f,Lighthouse Recovery Institute,Delray Beach,FL,,coreykess@gmail.com,fltx-directory,609-238-4467
674ceb54-8a2b-4d25-aba2-e91630ff69d0,Living Purpose,Delray Beach,FL,,chamilton711@gmail.com,fltx-directory,561-414-1321
173c4546-6cfc-4484-9c28-fe3f2b63a894,Miracles Do Happen,Delray Beach,FL,,phillytennessee@yahoo.com,fltx-directory,561-302-9584
4312c444-6476-4739-989b-04f12843e054,Osceola House,Delray Beach,FL,https://lifeskillssf.com,david.duquette@lifeskillssf.com,fltx-directory,561-900-6320
23ad80be-f286-496f-adeb-b9e3eda27a55,Providence House,Delray Beach,FL,,rjbaldoni@gmail.com,fltx-directory,207-808-3100
16700ba1-4767-426d-9889-d0a61e567728,RECO Institute,Delray Beach,FL,https://recointensive.com,bgreenblott@recointensive.com,fltx-directory,561-302-5640
dff439b9-1784-47b4-af9c-5454bc2491c9,Rivendell House,Delray Beach,FL,https://rivendellhouses.com,philc@rivendellhouses.com,fltx-directory,561-400-5239
a56ee4ed-4515-4ed4-8321-71d0815f65c8,The Hartman House,Delray Beach,FL,https://thehartmanhouse.com,jhartman@thehartmanhouse.com,fltx-directory,561-502-6868
afe4e3bf-4960-450e-bab6-0c4de4268321,The Lodge at Delray Beach,Delray Beach,FL,,officelodgedelray@gmail.com,fltx-directory,561-945-7560
3ee88e2a-7e93-49d4-bce2-d2177c31d209,Tropic House,Delray Beach,FL,,gina.tropichouse@gmail.com,fltx-directory,561-302-0387
4918e04b-4249-4cdc-a481-d2160aa59c25,Wellness Resource Center,Delray Beach,FL,,jjbinns@live.com,fltx-directory,561-654-6151
886ffa3a-5566-4b47-8d62-b75a474c9e0d,Sober Minds Recovery,Jupiter,FL,https://sobermindsrecovery.com,kane@sobermindsrecovery.com,fltx-directory,302-540-7475
a729dcde-326d-4ea3-a348-e2e7d01d559b,Sterling House,Jupiter,FL,,toddg1229@gmail.com,fltx-directory,561-512-9122
fff9577d-5726-436f-96dc-3e27edafdb06,Voyage Recovery Center,Jupiter,FL,https://voyagerecovery.com,rpotter@voyagerecovery.com,fltx-directory,772-245-8345
b0f224e0-df0a-4773-8ddb-ca1adaf9e79b,Dignity House,Lake Park,FL,,dignityhouse1@gmail.com,fltx-directory,561-371-9009
c1b69f84-ba21-4e19-af2c-1bf719ec68ac,Foundation Sober Homes,Lake Park,FL,,sammysmom1202@aol.com,fltx-directory,561-398-8336
272ad989-9861-486c-b750-e810233c272b,A New Life South Florida,Lake Worth,FL,,office.anewlife@gmail.com,fltx-directory,561-510-0228
f50ee6fd-ebb3-4ef9-a649-6ac2557758b6,Archstone Behavioral Health,Lake Worth,FL,https://archstonerecovery.com,bmessisco@archstonerecovery.com,fltx-directory,561-288-8323
3fb51572-ae14-4d90-94de-aba6c6e6ca14,Freedom Recovery,Lake Worth,FL,https://freedomrecovery.house,troy@freedomrecovery.house,fltx-directory,561-906-2531
e27a95e9-5c04-48c9-b149-ec5f0e499c8f,Genesis House,Lake Worth,FL,,taylorvandodge@gmail.com,fltx-directory,561-439-4070
a10d4574-80dd-4aed-9a29-64dbb58f0bf0,Good Days Recovery,Lake Worth,FL,https://gooddaysrecovery.com,kyle@gooddaysrecovery.com,fltx-directory,570-263-3495
fd9c18d0-5e23-449c-8cb8-1d3b14d3215e,"Herbertz Lake Worth, LLC",Lake Worth,FL,https://banyantreatmentcenter.com,storo@banyantreatmentcenter.com,fltx-directory,561-906-0925
29e2dad0-3a44-4b14-b444-9dfddf7cf2f1,Inspire Living,Lake Worth,FL,https://inspirerecovery.com,d.weinberger@inspirerecovery.com,fltx-directory,561-899-6088
b111a42a-abce-4979-9e05-9915b445da5d,Intracoastal Sober Living,Lake Worth,FL,,garygnu006@yahoo.com,fltx-directory,244-688-7345
e7b8bf60-4528-43f6-97e3-5f519cfd44e7,Olympic Behavioral Health,Lake Worth,FL,,andrewspahn@mydcwc.com,fltx-directory,561-272-0800
51c4a8c6-5b02-45ec-9251-04a4611b1c5a,Recovery Corner,Lake Worth,FL,,michael@recoverycornerhome.com,fltx-directory,561-285-1063
c202c409-fbe1-4130-840e-d9249911966f,The Palms Recovery Florida,Lake Worth,FL,https://thepalmsrecovery.com,sstone@thepalmsrecovery.com,fltx-directory,844-807-2567
e91d4a23-b698-4b6d-b6f1-b33a125120f6,WellTreat Residential,Lake Worth,FL,https://fcfrmd.com,hsigler@fcfrmd.com,fltx-directory,561-296-5288
98b11a28-f053-49aa-a316-60904649e221,A New Life,Lantana,FL,,anewlifehalfwayhouse@aol.com,fltx-directory,561-502-0219
bb0aeef4-c7bf-403c-89a0-d17fbe335d16,Comprehensive Wellness Center,Lantana,FL,https://cwcrecovery.com,jasont@cwcrecovery.com,fltx-directory,561-619-5858
a441b8b5-b478-4d73-881c-b68ad9e174a8,New Path,Lantana,FL,,newpaths05@aol.com,fltx-directory,561-255-0011
a1412f1b-9d19-4480-8d4c-1f7a1c031b11,Ocean Walk Recovery,Lantana,FL,,davdmitchell@gmail.com,fltx-directory,561-929-6900
fb0c07d0-1649-41d4-a356-736eee3a11be,VIP Care Coordinators,Lantana,FL,,patjon67@gmail.com,fltx-directory,561-509-4126
ffdfa38d-0e4b-4391-85f5-d2c81775e976,Reprieve Sober Living,North Palm Beach,FL,https://reprievellc.com,christopher@reprievellc.com,fltx-directory,717-736-2695
a5436313-fcc6-4918-a2dd-e65387c5ad91,Start Living,North Palm Beach,FL,,riccellidan@gmail.com,fltx-directory,561-543-1028
bf87846f-387b-45e8-8124-95f507accc53,Desert Rose,Palm Beach Gardens,FL,,kellianne@desertrosepb.com,fltx-directory,561-459-8951
3cf390e5-7b49-4be9-86d3-9d12f4589f85,Family First Adolescent Services,Palm Beach Gardens,FL,,cathyclaud@comcast.net,fltx-directory,561-722-8055
3238516a-9924-4095-9d94-d13efab34fb4,Sunset House,Palm Beach Gardens,FL,https://sunsetrecovery.com,mgordon@sunsetrecovery.com,fltx-directory,561-627-9701
3e6a0622-ba6a-47ca-8a95-35f58e1085f8,Ambrosia,Riviera Beach,FL,https://ambrosiatc.com,nsauvola@ambrosiatc.com,fltx-directory,561-578-8600
a2f2ba0c-0f91-4376-8522-4b4581b3cbb6,The Good Life Treatment / Safe Haven Apts,Riviera Beach,FL,https://thegoodlifetreatment.com,kelly@thegoodlifetreatment.com,fltx-directory,561-667-3383
80d0797c-c626-48fe-8ee6-35e0f37f211c,A Design for Living Recovery Residences,West Palm Beach,FL,,cannon.taram@gmail.com,fltx-directory,561-262-8219
6bebd477-c0f2-44ee-8091-f524a25d2d18,Aloha House,West Palm Beach,FL,,jessicaleavins@ymail.com,fltx-directory,561-846-1929
6270c5b8-0434-4a0e-ba44-42d3fe3e9f42,Aspen Sober Living,West Palm Beach,FL,https://aspenbehavioralhealth.com,shoshanam@aspenbehavioralhealth.com,fltx-directory,561-282-9290
083337da-2750-420f-b1ae-6ad73a206ec5,Beachway Therapy,West Palm Beach,FL,https://beachway.com,brandi.d@beachway.com,fltx-directory,561-865-5896
34190a96-8ddf-4abc-b902-c9817212379d,Beyond Recovery,West Palm Beach,FL,,haleywilson094@gmail.com,fltx-directory,561-685-6934
cbead7d5-e44f-492c-bdcb-768635e38331,Breakthrough Living Recovery Community,West Palm Beach,FL,https://breakthroughlivingrc.com,ttripucka@breakthroughlivingrc.com,fltx-directory,561-513-0082
315fc04f-8c6f-47d6-8c28-75fa6dabe758,Came to Believe,West Palm Beach,FL,https://cametobelievellc.com,bniemi@cametobelievellc.com,fltx-directory,561-676-8435
44275dd7-f692-4676-95b9-e596f044dd43,Ebb Tide Treatment Centers,West Palm Beach,FL,https://ebbtidetc.com,tinad@ebbtidetc.com,fltx-directory,844-430-4357
2917d7eb-cf3d-4352-9f1f-64a55d1681fe,Janes Way,West Palm Beach,FL,https://allinsolutions.com,aknauer@allinsolutions.com,fltx-directory,561-402-4937
3d645693-1088-4e4a-90d0-ac63b43240ba,Origins,West Palm Beach,FL,https://originsrecovery.com,acowell@originsrecovery.com,fltx-directory,561-841-1142
22e7b745-a5dd-4352-85f0-5f311180e929,Resilience Recovery Residences,West Palm Beach,FL,https://resiliencerecoveryresources.com,info@resiliencerecovery.com,fltx-directory,424-254-4304
b289d843-bfbc-44cc-8510-fed379d75858,Step Down Residences,West Palm Beach,FL,,melissathomas7349@comcast.net,fltx-directory,561-255-7643
07bf7a10-f81e-4a3d-9ce2-2b14a9f53225,The Recovery Team,West Palm Beach,FL,https://recoveryteam.org,lucy@recoveryteam.org,fltx-directory,561-882-9821
0755c2c6-7008-4642-ac8d-55267ace3f40,Village For Change,West Palm Beach,FL,https://cp-cto.org,lbartick@cp-cto.org,fltx-directory,561-841-3500
b8b1493a-b329-4564-af45-8494fe0afd75,The Glass House,Melbourne,FL,,cpalmnop@yahoo.com,fltx-directory,321-412-8223
739d997a-51b0-453b-8380-e6347d41755a,The Sober Pad,Rockledge,FL,,billydavisre@gmail.com,fltx-directory,321-216-1830
1c9e95da-e666-4770-90e9-8b29f40b32dc,Atlantic Beach House,Satellite Beach,FL,,koretsky321@gmail.com,fltx-directory,321-805-0311
5625f2ec-2f7d-4485-9556-f9b3fde17643,Legacy Healing Center,Coral Springs,FL,https://legacyhealing.com,gonzalez@legacyhealing.com,fltx-directory,954-390-2211
ec071ea1-2ada-4964-8503-f051a81090ee,Destination Hope,Fort Lauderdale,FL,https://destinationhope.net,demanuel@destinationhope.net,fltx-directory,954-257-5299
ec18a023-c911-4fd5-971f-dd662de54189,Fellowship Recovery,Fort Lauderdale,FL,https://fellowshipliving.com,rriccardi@fellowshipliving.com,fltx-directory,954-972-9495
86a68c59-ce52-4141-b48e-f7302064e2e2,Just for Today Sober Living,Fort Lauderdale,FL,,nancytypes@yahoo.com,fltx-directory,754-246-2684
834adbfa-d3c6-43fb-880e-06fd8d9f7cec,Primary Purpose,Fort Lauderdale,FL,https://primarypurpose.us,paul@primarypurpose.us,fltx-directory,954-815-4967
cfa90928-a370-477b-9432-516d5e889cbb,Recovery In Tune,Fort Lauderdale,FL,https://harmonyrecoverygroup.com,wconnolly@harmonyrecoverygroup.com,fltx-directory,866-461-4474
3d4fa016-ffd8-4ad0-9478-a02fe7a3c393,Recovery Unplugged,Fort Lauderdale,FL,https://recoveryunplugged.com,rachelu@recoveryunplugged.com,fltx-directory,954-368-0888
2982a1ed-db71-4cf7-b580-e879687331eb,Sail Boat Bend Sober Living,Fort Lauderdale,FL,,keysbergie@yahoo.com,fltx-directory,786-271-7332
010f16ba-9276-411c-996d-4251e2c3e25b,Sober Living by Tiffany,Fort Lauderdale,FL,,tiffany.soberlivingbytiffany@gmail.com,fltx-directory,973-715-0662
1f9e53d2-c229-449f-b5c9-64c5be1c70fe,TLC Recovery Centers,Fort Lauderdale,FL,https://evolutionstreatment.com,paula@evolutionstreatment.com,fltx-directory,786-397-1110
e841e821-d379-4203-9c1c-194f08dddc38,The Healing House for Women,Fort Lauderdale,FL,,healinghouseforwomen@gmail.com,fltx-directory,954-789-5525
b59ffb7f-8ef5-494d-b953-9e96562de967,The Lighthouse Crew,Fort Lauderdale,FL,https://thelighthousecrew.com,jim@thelighthousecrew.com,fltx-directory,954-522-5003
2012b6c2-0d8e-4b61-b39c-0309957eb680,The Right Way Sober Living,Fort Lauderdale,FL,,crabtreemarie@bellsouth.net,fltx-directory,954-850-1921
1e59cd42-27d0-4597-bf95-863fada62466,The Source,Fort Lauderdale,FL,https://thesourcefl.com,jhathaway@thesourcefl.com,fltx-directory,954-288-2349
ad454821-5135-4ca3-8979-4dd30c30727e,Time for Change,Fort Lauderdale,FL,,jcody1920@gmail.com,fltx-directory,954-995-6999
a08e3c30-c8d5-4ba6-a921-7d46f34f3dcb,Jcs Recovery House,Hollywood,FL,,jcharos@aol.com,fltx-directory,954-589-2001
0c6bfbb0-fba6-47ef-ad94-f9f1adbceebe,Raising Donavin,Hollywood,FL,,raisingdonavin@gmail.com,fltx-directory,954-682-8018
ffab5749-64f0-4fb0-aae0-aafa3123c44a,United Recovery Project,Hollywood,FL,https://unitedrecoveryproject.com,yuta@unitedrecoveryproject.com,fltx-directory,954-314-0964
b64eca8b-689e-441e-b44b-acf255a7f982,Addictions Behavioral Healthcare of America.,Lauderdale-By-The-Sea,FL,https://thesourcefl.com,jhathway@thesourcefl.com,fltx-directory,954-868-9803
07942bb0-de04-4db0-b594-407ce436ddf1,Agape Treatment Centers,Oakland Park,FL,https://agapetc.com,jgiuliano@agapetc.com,fltx-directory,848-223-1246
0444870e-1006-4c1d-9666-0e5517234f7b,Ignite Sober Living,Oakland Park,FL,https://igniterecovery.org,jpowers@igniterecovery.org,fltx-directory,954-213-6569
e33ba7a3-b5f9-49a4-b6d3-e5f92a232790,Through the Archway,Parkland,FL,,ryan.croall@gmail.com,fltx-directory,413-231-2523
360133c9-c3a1-4387-a9c5-93ecf9cd2c3e,1st Step Behavioral Health,Pompano Beach,FL,https://firststepbh.com,naz@firststepbh.com,fltx-directory,954-949-9018
343e28c9-338e-410e-b2a2-13ec3fa90761,Blue Waters Recovery,Pompano Beach,FL,,jeffs.bwr@gmail.com,fltx-directory,973-715-0662
cb0f921b-b1e9-49f6-96e8-a32f0f4d393d,Discipleship House 227,Pompano Beach,FL,,discipleshiphouse227@gmail.com,fltx-directory,954-591-0669
430f7fde-38b8-4a12-b02b-69dcbfc48dab,Lamb House Recovery Homes,Pompano Beach,FL,,lilianpontillo@yahoo.com,fltx-directory,954-448-3754
b8739595-22e8-4c5f-8288-a8673fa01103,Oceanside Housing,Pompano Beach,FL,https://simplepathrecovery.net,sam@simplepathrecovery.net,fltx-directory,954-532-9201
5adfb4f6-ac9d-4bbe-a4f5-2c66fa70d2e3,Patrick's Place,Pompano Beach,FL,,jackieshay@live.com,fltx-directory,954-901-1345
5b27c452-89ab-45ea-974e-22eabbf2a843,Prevail Recovery Center,Pompano Beach,FL,https://prevailrecoverycenter.com,shastings@prevailrecoverycenter.com,fltx-directory,561-366-2164
d4ddda6d-7ae6-4ff8-9eb9-dfb363d258d7,Redx Recovery House,Pompano Beach,FL,,redxrh@gmail.com,fltx-directory,561-983-6303
4c7a2062-712b-4eaa-af41-281d1c559905,Second Chance Women's Program,Pompano Beach,FL,,shand1478@gmail.com,fltx-directory,954-816-4909
2512ac88-3982-4774-8e74-420ff74ce1d5,Solare Houses,Pompano Beach,FL,,solaresisters@live.com,fltx-directory,954-857-9427
a1004012-0935-4248-8f91-0db9ccfd9020,Soulutions Sober Living Community,Pompano Beach,FL,,joebehr@comcast.net,fltx-directory,954-588-7520
04ea6c6b-89ab-4a54-8e08-b44b51cbedd3,Trinity by Traditions,Pompano Beach,FL,,trinitybytraditions@gmail.com,fltx-directory,954-245-8604
6ad51154-17ae-4fec-9fa9-40f815c869e0,A New Life Tallahassee,Tallahassee,FL,,buywithtonya@gmail.com,fltx-directory,850-524-9914
20fd6e0c-2678-4a92-883a-353d4632b0e9,Hope Home,Naples,FL,,boisvertrosemary@gmail.com,fltx-directory,239-522-9070
faae73c4-33f5-4bc3-99b6-00e8897e9a83,The Willough at Naples,Naples,FL,,tmorris@thewilloughatnaples.com,fltx-directory,239-775-4500
00b41810-b333-4df1-aeef-8a8cca3599df,New Life Jax Recovery Services,Jacksonville,FL,,presrich46@gmail.com,fltx-directory,904-309-0276
36a8deff-5ce8-40ab-a70a-c1d9a07cd59f,Porter's Adult Care The House of Difference,Jacksonville,FL,,lashanaporter@att.net,fltx-directory,904-349-1420
00aba458-3dea-4248-bcfe-57c37ed00503,The Villages,Jacksonville,FL,https://lakeviewhealth.com,psobotka@lakeviewhealth.com,fltx-directory,954-489-2588
8d837f3a-f1ba-4f2a-a9c9-06eb974df845,Open Door Re-Entry & Recovery,Bunnell,FL,,gtmi@bellsouth.net,fltx-directory,386-263-7713
89f3dbe9-9ff0-451a-b12b-d25b51efbea5,New Wave Recovery,Palm Coast,FL,,jbosco@new-waverecovery.com,fltx-directory,828-301-2777
40924459-318a-4c1e-8591-ade774541a79,Palm Coast Transitions,Palm Coast,FL,https://palmcoastrc.com,zmiller@palmcoastrc.com,fltx-directory,386-986-6498
d8085837-39f4-4ffa-aeef-16366c058f94,Recovery Life Homes,Cape Coral,FL,https://wstreatment.com,mpalumbo@wstreatment.com,fltx-directory,865-899-1449
b1a58708-5020-4a07-bbbb-96a2f3e53f50,SalusCare Place,Fort Myers,FL,https://saluscareflorida.org,thill@saluscareflorida.org,fltx-directory,239-275-3222
5e7737ba-f475-4433-97d4-9abb6d9ca313,The Kimberly Center,Fort Myers,FL,,tom@kimberlycenter.com,fltx-directory,855-452-3683
b9da81d4-d9d2-44bc-bb71-cd19852a096f,White Sands Outpatient,Fort Myers,FL,https://wstreatment.com,cselph@wstreatment.com,fltx-directory,239-895-0610
579a9a8b-c02e-4431-9feb-1510991503dd,Freedom Recovery Housing,Port St. Lucie,FL,,tnygonzalez5@gmail.com,fltx-directory,772-913-0866
7ed85fea-5388-4d58-bc51-8eed51c2c0cb,Metanoia Recovery Homes,Port St. Lucie,FL,,mark@metanoiarecoveryhomes.com,fltx-directory,561-777-9391
9aa1a095-2493-4144-83d9-bffe512b39d4,New Perspectives Healthy Living,Ocala,FL,https://perspectives2.com,jack@perspectives2.com,fltx-directory,352-347-6272
ac5fc371-78b0-426c-9c72-d5d81fa93179,The Rumi House,Ocala,FL,https://theguesthouseocala.com,mquinton@theguesthouseocala.com,fltx-directory,855-483-7800
b0d1927a-b837-4374-b922-a35dd0be3403,Artesian Transitional Housing,Stuart,FL,,artesianth@gmail.com,fltx-directory,772-320-1555
e896cc02-bb18-46fc-a874-35dc16034317,Genesis Houses,Stuart,FL,https://essentialsrecovery.com,mscott@essentialsrecovery.com,fltx-directory,772-934-6580
1eaad615-9f35-4556-875e-743801cc69fc,ALR Cottages,Pensacola,FL,https://alrsoberlife.com,javier.costa@alrsoberlife.com,fltx-directory,205-253-8871
6c6a2d2f-1625-4656-b24d-33a7bac3d528,Orlando Treatment Solutions Housing,Orlando,FL,https://orlandotreatmentsolutions.com,jmccue@orlandotreatmentsolutions.com,fltx-directory,386-986-6498
593a7276-1858-46d4-b001-826a74cad8d0,Ace Opportunities,New Port Richey,FL,,fsaceopportunities@yahoo.com,fltx-directory,727-776-5336
533f33ce-a081-4914-ab4b-551dfc28a0fd,G R A C E House,New Port Richey,FL,,rachel@gracerecoveryhomes.com,fltx-directory,727-255-2036
82fac2bf-2beb-4165-9066-a4a917e54786,Da Vinci Recovery,Port Richey,FL,,davincihomellc@gmail.com,fltx-directory,727-364-3110
72ece52a-a6c1-4fc1-9c74-a3f27467ceba,Koala House,Clearwater,FL,,mattamp@aol.com,fltx-directory,813-376-6998
11345997-4913-4676-af08-184c306a7199,Tranquil Shores,Redington Shores,FL,https://tranquilshores.org,l.pyz@tranquilshores.org,fltx-directory,727-391-7001
c33a5f59-47b8-4c3e-92cc-739a5978538e,Step It Up Ministries,Lakeland,FL,,maxine.dooley@yahoo.com,fltx-directory,863-618-8440
f7f0f824-33e0-47db-b76e-599cd694c84a,Dynamic Life Recovery,Vero Beach,FL,,mychurchfamily@bellsouth.net,fltx-directory,717-368-3859
5e2fb1d1-5c74-4675-a003-938d7be9ce40,The Dude Ranch,Vero Beach,FL,,captainjohnc@att.net,fltx-directory,615-708-4989
e5ddbbc6-c7b0-435d-8c8b-8f0f0174b6be,Avenues 12,Daytona Beach,FL,https://avenues12.org,kayhayes@avenues12.org,fltx-directory,386-265-4955
fd324c1c-4ed0-40af-9665-085e36ab2a76,Coalition Recovery,Gibsonton,FL,https://coalitionrecovery.com,cassandra@coalitionrecovery.com,fltx-directory,888-707-2873
08baf024-e4ff-4ec6-8ebb-0135384b4901,BoardPrep Recovery Center,Tampa,FL,https://boardpreprecovery.com,julia.veach@boardpreprecovery.com,fltx-directory,813-600-7929
86ae6039-37d2-45f0-a014-097a6182b2ab,Clean Transitional Living,Tampa,FL,https://cleanrecoverycenters.com,ptzatzimakis@cleanrecoverycenters.com,fltx-directory,888-330-2532
10472e0d-f7e2-4d10-bfc8-171bcc032718,Hope in Recovery,Tampa,FL,,rstins62@gmail.com,fltx-directory,631-560-5426
52892bef-41c6-4399-bbd7-6f88c2bea047,Roots in Recovery,Tampa,FL,https://rootsinrecovery.com,sam@rootsinrecovery.com,fltx-directory,813-442-7402
64962071-8c1b-4dfe-851b-0958d42bbc91,New Life House,Richardson,TX,https://www.mastermindrecovery.org/,outreach@mastermindrecovery.org,fltx-directory,(210) 699-4357
aee299ac-94f6-42bd-8370-53a9a2cbdf38,Archway Recovery Homes,Dallas,TX,https://archwayrecoveryhomes.com/,info@archwayrecoveryhomes.com,fltx-directory,214-258-8388
105cb128-be82-4bc6-980f-2fbcb6c71b43,Carmel Golden Impact (6305),Fort Worth,TX,https://carmelgimgc.org/contact-us/,webmaster@carmelgimgc.org,fltx-directory,(833) 217-8537
59871974-79a5-4979-a729-eabf7535a8dd,Cardinal House Recovery - Plano,Plano,TX,https://cardinalhouserecovery.com/,info@cardinalhouserecovery.com,fltx-directory,214-897-3092
23748dd6-3b45-48e4-9c32-9323d3b03095,Chapter House,Richardson,TX,https://www.chapterhouserecovery.com/,admissions@chaptersober.com,fltx-directory,469-991-2181
50bfb665-87db-4887-886a-b17ad76e0dfb,Dallas Sober Living Solutions - Graystone (North Dallas),Dallas,TX,https://dallassoberliving.com/,info@dallassoberliving.com,fltx-directory,469-412-4572
1b052bc5-d84f-4da0-8c12-e3763f41d09d,Fourth Dimension Daytona - S. Palmetto Ave,Daytona Beach,FL,https://fourthdimensiondaytona.com/,4drecoverydaytona@gmail.com,fltx-directory,386-295-9099
